isbn13,isbn10,title,subtitle,authors,thumbnail,description,published_year,average_rating,num_pages,ratings_count,genre_list
9780060922559,0060922559,"legends, lies & cherished myths of world history",,['richard shenkman'],http://books.google.com/books/content?id=k_x45UzKZkwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Whistleblowing historian Richard Shenkman skewers the nonsense we were all taught about the world’s revolutions, religions, heroes, and inventors in a whirlwind tour of history. Queen Victoria may have usually worn black, but she loved to drink and party. The English were conned during World War II. Winston Churchill’s famous “finest hour” radio broadcast was not delivered by Winston Churchill but by Norman Shelley, an actor hired to be Churchill’s stand-in. Marie Antoinette did not say, “Let them eat cake,” Churchill didn’t coin the phrase “the Iron Curtain,” and Caesar never said, “Et tu, Brute?” Scandal in the English monarchy is nothing new: Fifteen kings fathered children out of wedlock. One queen helped depose her husband so her lover could take his place. Three English kings were gay. Eclectic, eccentric, edifying, and fun, Richard Shenkman’s eye-opening revelations prove that much of history is indeed “but a fable agreed upon.”",1994.0,3.48,320.0,215.0,['history']
9780060924980,0060924985,the infinite plan,a novel,['isabel allende'],http://books.google.com/books/content?id=80pDRgAcJKIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Selling more than 65,000 copies and topping bestseller lists around the world -- including Spain, Germany, Italy, and Latin America -- this novel tells the engrossing story of one man's quest for love and for his soul.",1994.0,3.71,384.0,7102.0,['fiction']
9780060925758,0060925752,soul mates,,['thomas moore'],http://books.google.com/books/content?id=7syElddx2b0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This companion volume to Care of the Soul offers more of Thomas Moore's inspiring wisdom and empathy as it expands on his ideas about life, love, and the mysteries of human relationships. In Care of the Soul, Thomas Moore explored the importance of nurturing the soul and struck a chord nationwide — the book became a long-term bestseller, topping charts across the country and selling 550,000 copies in hardcover and paperback combined. Building on that book's wisdom, Soul Mates, already a hardcover bestseller, explores how relationships of all kinds enhance our lives and fulfill the needs of our souls. Moore emphasizes the difficulties that inevitably accompany many relationships and focuses on the need to work through these differences in order to experience the deep reward that comes with intimacy and unconfined love.",1994.0,4.0,288.0,4122.0,['psychology']
9780060925819,0060925817,"cathedral, forge and waterwheel",,['joseph gies'],http://books.google.com/books/content?id=Rw0oTHwz264C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An illuminating look at the monumental inventions of the Middle Ages, by the authors of Life in a Medieval Castle.",1995.0,3.85,368.0,612.0,['history']
9780060926960,0060926961,the throne of the third heaven of the nations millennium general assembly,poems collected and new,['denis johnson'],http://books.google.com/books/content?id=RCRllwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From the award-winning poet and novelist—a must-have collection of his four previous books of poetry plus a selection of new, unpublished work.",1996.0,4.16,240.0,556.0,['poetry']
9780060929596,0060929596,as nature made him,the boy who was raised as a girl,['john colapinto'],http://books.google.com/books/content?id=92jVVLpg3rcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Tells the story of a man whose botched circumcision as a baby and subsequent surgical alteration to a female was mistakenly used as an argument for the success of such procedures.,2001.0,3.97,320.0,5282.0,['medical']
9780060930059,0060930055,you can't go home again,,['thomas wolfe'],http://books.google.com/books/content?id=0yMZeA9tHOAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Novelist George Webber is driven from his hometown when his successful autobiographical novel infuriates the family and friends he has depicted in it,1998.0,4.05,711.0,3922.0,['fiction']
9780060930530,0060930535,the poisonwood bible,a novel,['barbara kingsolver'],http://books.google.com/books/content?id=xl1mxRJd00MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Nathan Price, a evangelical Baptist who in 1959 has taken his wife and four daughters on a mission to the Belgian Congo, finds that their traditions are no longer secure in this very different world. Reprint. 250,000 first printing.",1999.0,4.05,546.0,5449.0,['fiction']
9780060931360,0060931361,"plato, not prozac!",applying eternal wisdom to everyday problems,['lou marinoff'],http://books.google.com/books/content?id=CZgACbdCRB8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"If you're facing a dilemma -- whether it's handling a relationship, living ethically, dealing with a career change, or finding meaning in life -- the world's most important thinkers from centuries past will help guide you toward a solution compatible with your individual beliefs. From Kirkegaard's thoughts on coping with death to the I Ching's guidelines on adapting to change, Plato, Not Prozac! makes philosophy accessible and shows you how to use it to solve your everyday problems. Gone is the need for expensive therapists, medication, and lengthy analysis. Clearly organized by common problems to help you tailor Dr. Lou Marinoff's advice to your own needs, this is an intelligent, effective, and persuasive prescription for self-healing therapy that is giving psychotherapy a run for its money.",2000.0,3.39,320.0,836.0,['philosophy']
9780060931803,0060931809,the map that changed the world,william smith and the birth of modern geology,"['simon winchester', 'soun vannithone']",http://books.google.com/books/content?id=W523pFmahJQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An enthralling glimpse into the life of William Smith, a nineteenth-century engineer who became the founding father of modern geology, explores his creation of a lavish map detailing his discovery that rocks are comprised of many different layers amidst the backdrop of his wife's madness and debtors prison. By the author of The Professor and the Madman. Reprint.",2002.0,3.82,352.0,10159.0,"['biography', 'autobiography']"
9780060931957,0060931957,the odyssey of homer,,['homer'],http://books.google.com/books/content?id=kNbrSH8Lbz8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,The most eloquent translation of Homer's Odyssey into modern English.,1999.0,3.75,374.0,1100.0,['fiction']
9780060933524,0060933526,a mulligan for bobby jobe,a novel,['robert cullen'],http://books.google.com/books/content?id=6XAkcx5J6w4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Bobby Jobe is a pro golfer whose swing is better than his attitude. When he bogies the last four holes and blows his lead in a major tournament -- again -- he berates his caddy, Henry ""Greyhound"" Mote. Jobe loses both Greyhound, who walks off the course, and the game. And before the day is out, he'll lose his eyesight to a lightning strike and his future in golf -- unless he can do what no one has ever done blind: make a comeback. Bob Cullen's funny and wise story, full of PGA lore, perfectly captures the mysterious and irresistible nature of the game of golf, not to mention, love, friendship, and life.",2002.0,3.31,400.0,57.0,['fiction']
9780060934439,0060934433,in the footsteps of mr. kurtz,living on the brink of disaster in mobutu's congo,['michela wrong'],http://books.google.com/books/content?id=etTVmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Known as ""the Leopard,"" the president of Zaire for thirty-two years, Mobutu Sese Seko, showed all the cunning of his namesake -- seducing Western powers, buying up the opposition, and dominating his people with a devastating combination of brutality and charm. While the population was pauperized, he plundered the country's copper and diamond resources, downing pink champagne in his jungle palace like some modern-day reincarnation of Joseph Conrad's crazed station manager. Michela Wrong, a correspondent who witnessed Mobutu's last days, traces the rise and fall of the idealistic young journalist who became the stereotype of an African despot. Engrossing, highly readable, and as funny as it is tragic, In the Footsteps of Mr. Kurtz assesses the acts of the villains and the heroes in this fascinating story of the Democratic Republic of Congo.",2002.0,3.98,338.0,2310.0,['history']
